Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
538,26.0,0.0,0.0,648.0,18.0,28.0,21245.0,0.1,8192.602196724685,0.0,0.0,4523.187123060226,,,,,,,,,,,,,,,,,,,,,3710.4244511882825,2037.511449583467,7298.932099165357,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,26.0,0.0,0.0,727.0,19.0,79.0,21324.0,0.1,23295.03491430096,0.0,0.0,4532.133760690689,,,,,,,,,,,,,,,,,,,,,9342.73515250483,4243.061623697854,16237.398371413265,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,26.0,0.0,0.0,817.0,20.0,90.0,21414.0,0.1,21971.926182184776,0.0,0.0,4542.047342777252,,,,,,,,,,,,,,,,,,,,,8794.78880789694,4016.6057563954864,14342.022502884925,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,27.0,0.0,0.0,41.0,1.0,41.0,21455.0,0.1,7652.585992828963,0.0,0.0,4628.7050857543945,,,,,,,,,,,,,,,,,,,,,2884.2585261801246,2122.8050178083245,6601.408016625968,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,27.0,0.0,0.0,64.0,2.0,23.0,21478.0,0.1,6420.375637394833,0.0,0.0,4631.819097518921,,,,,,,,,,,,,,,,,,,,,2854.5417285250555,2004.3414504712275,5880.860156957524,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,27.0,0.0,0.0,115.0,3.0,51.0,21529.0,0.1,17694.633292073737,0.0,0.0,4637.930589437485,,,,,,,,,,,,,,,,,,,,,6820.899871949021,4546.172741277426,14504.616220160937,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,27.0,0.0,0.0,153.0,4.0,38.0,21567.0,0.1,10731.409119358304,0.0,0.0,4642.432156801224,,,,,,,,,,,,,,,,,,,,,3909.8079399603394,2572.6417351473456,9433.406899472882,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,27.0,0.0,0.0,202.0,5.0,49.0,21616.0,0.1,16997.92997167351,0.0,0.0,4648.240979194641,,,,,,,,,,,,,,,,,,,,,6845.328773030147,3980.095353922298,13920.741631352645,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,27.0,0.0,0.0,296.0,6.0,94.0,21710.0,0.1,24545.693082266265,0.0,0.0,4658.352514028549,,,,,,,,,,,,,,,,,,,,,7755.820133085846,5328.608190493149,17605.573061081086,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,27.0,0.0,0.0,343.0,7.0,47.0,21757.0,0.1,14588.190214940572,0.0,0.0,4663.72486615181,,,,,,,,,,,,,,,,,,,,,7137.227583030765,3752.81983429173,11546.98828476595,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,27.0,0.0,0.0,367.0,8.0,24.0,21781.0,0.1,5443.383540473796,0.0,0.0,4666.894215345383,,,,,,,,,,,,,,,,,,,,,2191.87932181844,1567.9306821043417,5017.174271234943,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,27.0,0.0,0.0,415.0,9.0,48.0,21829.0,0.1,15395.836781816111,0.0,0.0,4672.4290499687195,,,,,,,,,,,,,,,,,,,,,6569.828395962425,3335.01629104972,12490.887819359396,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,27.0,0.0,0.0,465.0,10.0,50.0,21879.0,0.1,16012.797454249145,0.0,0.0,4678.031682252884,,,,,,,,,,,,,,,,,,,,,6997.564361853121,3973.2757068391707,12768.100472729904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,27.0,0.0,0.0,506.0,11.0,41.0,21920.0,0.1,14192.298723148477,0.0,0.0,4682.894127845764,,,,,,,,,,,,,,,,,,,,,6109.421209334946,3586.9124098526513,11924.738319886897,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,27.0,0.0,0.0,541.0,12.0,35.0,21955.0,0.1,8396.005128127596,0.0,0.0,4687.240527868271,,,,,,,,,,,,,,,,,,,,,3371.4925144006716,2458.3330831792587,7362.496426984344,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,27.0,0.0,0.0,565.0,13.0,24.0,21979.0,0.1,7432.248435522706,0.0,0.0,4690.247698068619,,,,,,,,,,,,,,,,,,,,,2892.785038525653,2151.412773835677,6874.788313719566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,27.0,0.0,0.0,611.0,14.0,46.0,22025.0,0.1,12991.897464471289,0.0,0.0,4695.366280078888,,,,,,,,,,,,,,,,,,,,,4827.515994886873,2911.709063251796,10989.939911053283,400.0000000000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,27.0,0.0,0.0,637.0,15.0,26.0,22051.0,0.1,7007.779736423902,0.0,0.0,4698.564444303513,,,,,,,,,,,,,,,,,,,,,2666.5750886281594,2094.626063195426,6442.679536149967,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,27.0,0.0,0.0,666.0,16.0,29.0,22080.0,0.1,8588.948710032968,0.0,0.0,4702.098754167557,,,,,,,,,,,,,,,,,,,,,3954.5787780595765,2228.5077905132684,7593.2260630503915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,27.0,0.0,0.0,680.0,17.0,14.0,22094.0,0.1,4001.996356021735,0.0,0.0,4704.281232833862,,,,,,,,,,,,,,,,,,,,,1356.0746709132306,1298.0005243993942,3889.5479054115735,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,27.0,0.0,0.0,706.0,18.0,26.0,22120.0,0.1,7250.616662776866,0.0,0.0,4707.5933492183685,,,,,,,,,,,,,,,,,,,,,2582.8418051215613,1979.7752979644229,6712.659721911294,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,27.0,0.0,0.0,726.0,19.0,20.0,22140.0,0.1,6890.219801760613,0.0,0.0,4710.159676074982,,,,,,,,,,,,,,,,,,,,,2929.8067585937,2119.8550198758867,6432.260432651638,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,27.0,0.0,0.0,780.0,20.0,54.0,22194.0,0.1,13061.116065579978,0.0,0.0,4716.20056271553,,,,,,,,,,,,,,,,,,,,,5197.706416879619,3366.4922316047573,10462.55953521577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,28.0,0.0,0.0,19.0,1.0,19.0,22213.0,0.1,4763.268395149897,0.0,0.0,4795.9418478012085,,,,,,,,,,,,,,,,,,,,,2255.169289977898,1409.688519320133,4422.7999490399925,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,28.0,0.0,0.0,40.0,2.0,21.0,22234.0,0.1,4203.199212461862,0.0,0.0,4798.82036280632,,,,,,,,,,,,,,,,,,,,,1144.8168230968708,1448.7345245550396,4043.2483212034663,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,28.0,0.0,0.0,74.0,3.0,34.0,22268.0,0.1,10748.74450543573,0.0,0.0,4803.05969119072,,,,,,,,,,,,,,,,,,,,,4461.048913468144,2684.938625369836,9419.434623871606,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,28.0,0.0,0.0,94.0,4.0,20.0,22288.0,0.1,8194.854932469827,0.0,0.0,4805.798081636429,,,,,,,,,,,,,,,,,,,,,3206.9750713795092,2509.434384054841,7706.82575063149,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,28.0,0.0,0.0,143.0,5.0,49.0,22337.0,0.1,16914.707314877443,0.0,0.0,4811.3878700733185,,,,,,,,,,,,,,,,,,,,,7661.190334337449,3818.150883785651,13427.940058210475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,28.0,0.0,0.0,184.0,6.0,41.0,22378.0,0.1,11053.1536040537,0.0,0.0,4816.31218791008,,,,,,,,,,,,,,,,,,,,,4513.378723010856,2623.439534752176,9389.51977106341,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,28.0,0.0,0.0,217.0,7.0,33.0,22411.0,0.1,12328.002260453271,0.0,0.0,4820.6067180633545,,,,,,,,,,,,,,,,,,,,,5435.4130478041125,3349.997379232941,10748.205238932669,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,28.0,0.0,0.0,245.0,8.0,28.0,22439.0,0.1,7917.135124420124,0.0,0.0,4824.009803533554,,,,,,,,,,,,,,,,,,,,,3176.102276960094,2232.410582019974,7170.5198315185135,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,28.0,0.0,0.0,266.0,9.0,21.0,22460.0,0.1,6486.916608118467,0.0,0.0,4826.669103384018,,,,,,,,,,,,,,,,,,,,,2335.753382335756,2014.850977914477,6118.15977739818,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,28.0,0.0,0.0,296.0,10.0,30.0,22490.0,0.1,7843.359815585658,0.0,0.0,4830.533392190933,,,,,,,,,,,,,,,,,,,,,3689.11253033975,2060.3730422544695,6873.406852855557,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,28.0,0.0,0.0,353.0,11.0,57.0,22547.0,0.1,16015.02228325736,0.0,0.0,4837.017617464066,,,,,,,,,,,,,,,,,,,,,5946.345943714129,3586.9969027707516,12881.956020141106,0.5141529026659698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,28.0,0.0,0.0,390.0,12.0,37.0,22584.0,0.1,8975.325749684931,0.0,0.0,4841.782017469406,,,,,,,,,,,,,,,,,,,,,3530.2913063662086,2463.0987604605825,7824.832125629456,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,28.0,0.0,0.0,416.0,13.0,26.0,22610.0,0.1,6224.971681714057,0.0,0.0,4845.041322231293,,,,,,,,,,,,,,,,,,,,,2348.488770802288,1802.9666697448672,5728.358944296971,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,28.0,0.0,0.0,440.0,14.0,24.0,22634.0,0.1,8881.044059659484,0.0,0.0,4848.014875411987,,,,,,,,,,,,,,,,,,,,,3886.851664233767,2488.8966547330942,8109.58030838014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,28.0,0.0,0.0,461.0,15.0,21.0,22655.0,0.1,9140.73904661349,0.0,0.0,4850.690712928772,,,,,,,,,,,,,,,,,,,,,3483.5637468121326,2953.787487740069,8579.931292503763,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,28.0,0.0,0.0,525.0,16.0,64.0,22719.0,0.1,16810.876278684824,0.0,0.0,4857.979754686356,,,,,,,,,,,,,,,,,,,,,5810.014174145857,3806.4657443640576,13358.297323978652,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,28.0,0.0,0.0,548.0,17.0,23.0,22742.0,0.1,5788.668835374361,0.0,0.0,4861.191107273102,,,,,,,,,,,,,,,,,,,,,2330.8615541104914,1765.8052443606978,5359.219138790882,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,28.0,0.0,0.0,575.0,18.0,27.0,22769.0,0.1,7221.049375095911,0.0,0.0,4864.414930343628,,,,,,,,,,,,,,,,,,,,,2923.4394445116727,1975.6180865713436,6562.31070817035,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,28.0,0.0,0.0,621.0,19.0,46.0,22815.0,0.1,10183.30013687505,0.0,0.0,4869.910591125488,,,,,,,,,,,,,,,,,,,,,3578.387096084869,2499.788762310008,8710.582667764525,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,28.0,0.0,0.0,647.0,20.0,26.0,22841.0,0.1,8702.736777686094,0.0,0.0,4873.189260959625,,,,,,,,,,,,,,,,,,,,,4006.420757417701,2327.6114910338465,7816.618080560647,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,29.0,0.0,0.0,46.0,1.0,46.0,22887.0,0.1,9698.495977010629,0.0,0.0,4946.798256158829,,,,,,,,,,,,,,,,,,,,,4202.790368218192,2721.9758553891456,7922.877673329515,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,29.0,0.0,0.0,69.0,2.0,23.0,22910.0,0.1,3920.99618166146,0.0,0.0,4949.91388964653,,,,,,,,,,,,,,,,,,,,,1149.7670904705108,1311.453271543515,3730.792522041874,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,29.0,0.0,0.0,183.0,3.0,114.0,23024.0,0.1,33786.41723445598,0.0,0.0,4962.37451004982,,,,,,,,,,,,,,,,,,,,,11942.030426953243,5825.882278416557,20582.086060329853,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,29.0,0.0,0.0,210.0,4.0,27.0,23051.0,0.1,9423.56397674783,0.0,0.0,4965.721576213837,,,,,,,,,,,,,,,,,,,,,3393.413284537299,2646.1116947181335,8680.075900339514,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,29.0,0.0,0.0,278.0,5.0,68.0,23119.0,0.1,18322.08872397653,0.0,0.0,4973.530462265015,,,,,,,,,,,,,,,,,,,,,6285.180003082348,4163.455137907559,14333.401001816681,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,29.0,0.0,0.0,338.0,6.0,60.0,23179.0,0.1,17615.93398699705,0.0,0.0,4980.348911762238,,,,,,,,,,,,,,,,,,,,,6382.506403411253,3982.577390897144,14066.35052030436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,29.0,0.0,0.0,391.0,7.0,53.0,23232.0,0.1,12953.725184306086,0.0,0.0,4986.492436885834,,,,,,,,,,,,,,,,,,,,,5015.968007441494,2948.7222210240784,10504.297663873165,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,29.0,0.0,0.0,440.0,8.0,49.0,23281.0,0.1,13250.920623533748,0.0,0.0,4991.96968626976,,,,,,,,,,,,,,,,,,,,,5679.326041757707,2845.4870628423705,10680.59469755379,245.99078084511876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,29.0,0.0,0.0,527.0,9.0,87.0,23368.0,0.1,22752.863103285687,0.0,0.0,5001.665423870087,,,,,,,,,,,,,,,,,,,,,8947.546996397245,3899.033760174968,15272.418341414226,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,29.0,0.0,0.0,579.0,10.0,52.0,23420.0,0.1,19067.2448942067,0.0,0.0,5007.714230537415,,,,,,,,,,,,,,,,,,,,,7792.685501837248,4231.141123613796,15319.914736507832,96.95178110172189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,29.0,0.0,0.0,595.0,11.0,16.0,23436.0,0.1,4069.098804982266,0.0,0.0,5009.922781944275,,,,,,,,,,,,,,,,,,,,,2159.8718646500906,1201.67334968329,3799.121831076676,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,29.0,0.0,0.0,617.0,12.0,22.0,23458.0,0.1,5943.323518267011,0.0,0.0,5012.632719039917,,,,,,,,,,,,,,,,,,,,,2178.475044213621,1625.8043462501491,5575.001539169485,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,29.0,0.0,0.0,662.0,13.0,45.0,23503.0,0.1,15519.473277962394,0.0,0.0,5018.086078166962,,,,,,,,,,,,,,,,,,,,,5905.5777350654025,3895.091452517274,13123.11325087538,1.2281891183194924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,29.0,0.0,0.0,681.0,14.0,19.0,23522.0,0.1,6582.931028840733,0.0,0.0,5020.740138292313,,,,,,,,,,,,,,,,,,,,,2694.7305070582365,2204.150526931022,6194.196747780498,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,29.0,0.0,0.0,712.0,15.0,31.0,23553.0,0.1,9106.872336546572,0.0,0.0,5024.550365447998,,,,,,,,,,,,,,,,,,,,,3755.5305589825816,2345.2849136603013,8103.925990472371,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,29.0,0.0,0.0,743.0,16.0,31.0,23584.0,0.1,9667.465987862959,0.0,0.0,5028.407111883163,,,,,,,,,,,,,,,,,,,,,3978.8423547103516,2733.335468662379,8605.269725438982,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,29.0,0.0,0.0,781.0,17.0,38.0,23622.0,0.1,10922.268086236194,0.0,0.0,5032.816428661346,,,,,,,,,,,,,,,,,,,,,4241.914952243306,2654.5681858485955,9499.378027123494,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,29.0,0.0,0.0,810.0,18.0,29.0,23651.0,0.1,10586.522406357079,0.0,0.0,5036.3249933719635,,,,,,,,,,,,,,,,,,,,,4415.376619065605,2802.22729689894,9495.013964726098,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,29.0,0.0,0.0,838.0,19.0,28.0,23679.0,0.1,7521.9089427267145,0.0,0.0,5040.133185625076,,,,,,,,,,,,,,,,,,,,,2965.803400977541,2023.705140700044,6827.348220031634,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,29.0,0.0,0.0,924.0,20.0,86.0,23765.0,0.1,26433.938158462002,0.0,0.0,5049.865913152695,,,,,,,,,,,,,,,,,,,,,10106.40725394946,5144.494712279116,18102.67107444695,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,30.0,0.0,0.0,31.0,1.0,31.0,23796.0,0.1,9483.207294423055,0.0,0.0,5148.226437807083,,,,,,,,,,,,,,,,,,,,,4312.149735484759,2754.9008606051625,8311.846624245258,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,30.0,0.0,0.0,48.0,2.0,17.0,23813.0,0.1,3731.1844490296194,0.0,0.0,5150.533741950989,,,,,,,,,,,,,,,,,,,,,1387.3159584150283,1099.9419962175896,3566.31031129381,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,30.0,0.0,0.0,112.0,3.0,64.0,23877.0,0.1,20845.511356412775,0.0,0.0,5158.217960357666,,,,,,,,,,,,,,,,,,,,,7836.282693968948,4644.309385640194,16151.709450334296,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,30.0,0.0,0.0,184.0,4.0,72.0,23949.0,0.1,21625.433839411493,0.0,0.0,5166.40641951561,,,,,,,,,,,,,,,,,,,,,7691.5422954221785,4704.753309037407,16414.165275693824,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,30.0,0.0,0.0,229.0,5.0,45.0,23994.0,0.1,14123.565809072585,0.0,0.0,5171.667577266693,,,,,,,,,,,,,,,,,,,,,5476.5768855896595,3582.587575904527,11895.833293089723,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,30.0,0.0,0.0,275.0,6.0,46.0,24040.0,0.1,12679.461445273617,0.0,0.0,5177.0575432777405,,,,,,,,,,,,,,,,,,,,,5137.882665586489,2652.694508456947,10525.492724317755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,30.0,0.0,0.0,343.0,7.0,68.0,24108.0,0.1,18351.57770789586,0.0,0.0,5185.01954293251,,,,,,,,,,,,,,,,,,,,,7406.161861236769,4504.0491138479,13585.74394679609,113.71499473164101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,30.0,0.0,0.0,367.0,8.0,24.0,24132.0,0.1,8752.329835272536,0.0,0.0,5188.148974895477,,,,,,,,,,,,,,,,,,,,,3747.916470238944,2633.6636222521774,8012.274137756539,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,30.0,0.0,0.0,429.0,9.0,62.0,24194.0,0.1,23983.433923843455,0.0,0.0,5195.233648300171,,,,,,,,,,,,,,,,,,,,,9344.26044157553,5853.228061033285,18559.3229773152,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,30.0,0.0,0.0,482.0,10.0,53.0,24247.0,0.1,13800.413427940519,0.0,0.0,5200.987397670746,,,,,,,,,,,,,,,,,,,,,5208.535788498593,3103.523311692797,11264.043934329417,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,30.0,0.0,0.0,520.0,11.0,38.0,24285.0,0.1,14278.274996131473,0.0,0.0,5205.322345256805,,,,,,,,,,,,,,,,,,,,,6327.0971538257,3703.5665756744047,12115.067929474233,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,30.0,0.0,0.0,547.0,12.0,27.0,24312.0,0.1,7797.744847308707,0.0,0.0,5208.811892986298,,,,,,,,,,,,,,,,,,,,,3458.8299733020503,2387.9013961913793,7003.224930636825,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,30.0,0.0,0.0,574.0,13.0,27.0,24339.0,0.1,7533.157683588497,0.0,0.0,5212.056010484695,,,,,,,,,,,,,,,,,,,,,2239.2202403036913,2374.725933926276,7069.246218453729,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,30.0,0.0,0.0,605.0,14.0,31.0,24370.0,0.1,9631.008502171233,0.0,0.0,5215.893011808395,,,,,,,,,,,,,,,,,,,,,3817.053246509116,2472.3539125268558,8619.244970669737,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,30.0,0.0,0.0,637.0,15.0,32.0,24402.0,0.1,11554.658047406727,0.0,0.0,5219.947127580643,,,,,,,,,,,,,,,,,,,,,5132.478959179341,3009.09992565986,10113.523906202774,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,30.0,0.0,0.0,674.0,16.0,37.0,24439.0,0.1,12948.541104344955,0.0,0.0,5224.4104154109955,,,,,,,,,,,,,,,,,,,,,5873.1911793093595,2870.9746321085427,10994.245860626965,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,30.0,0.0,0.0,701.0,17.0,27.0,24466.0,0.1,6443.277281365485,0.0,0.0,5228.260152339935,,,,,,,,,,,,,,,,,,,,,2052.656290518542,1804.067758519595,6008.631856877336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,30.0,0.0,0.0,727.0,18.0,26.0,24492.0,0.1,8208.483945689328,0.0,0.0,5231.392290830612,,,,,,,,,,,,,,,,,,,,,3471.576339108317,2265.9373419126678,7454.212934926195,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,30.0,0.0,0.0,787.0,19.0,60.0,24552.0,0.1,15431.512339801882,0.0,0.0,5238.406311273575,,,,,,,,,,,,,,,,,,,,,5713.814418279111,3292.3154752462356,12246.937750060619,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,30.0,0.0,0.0,812.0,20.0,25.0,24577.0,0.1,10003.160986069364,0.0,0.0,5241.772657632828,,,,,,,,,,,,,,,,,,,,,4262.487422216857,2964.582641076378,9119.00737732389,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,31.0,0.0,0.0,58.0,1.0,58.0,24635.0,0.1,12400.60977806918,0.0,0.0,5326.391194343567,,,,,,,,,,,,,,,,,,,,,4813.222482687835,3410.138815985889,9804.041157137264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,31.0,0.0,0.0,74.0,2.0,16.0,24651.0,0.1,3905.0329154586075,0.0,0.0,5328.651144504547,,,,,,,,,,,,,,,,,,,,,1773.9762177621776,1224.5637548132238,3694.7216820902536,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,31.0,0.0,0.0,190.0,3.0,116.0,24767.0,0.1,31254.18712528644,0.0,0.0,5341.4094796180725,,,,,,,,,,,,,,,,,,,,,10154.736568565699,4880.736851717722,19943.408149677034,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,31.0,0.0,0.0,222.0,4.0,32.0,24799.0,0.1,12329.479202147211,0.0,0.0,5345.24929857254,,,,,,,,,,,,,,,,,,,,,5653.778649221308,3239.6905927097914,10733.874129574935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,31.0,0.0,0.0,300.0,5.0,78.0,24877.0,0.1,20431.948917940725,0.0,0.0,5354.049129724503,,,,,,,,,,,,,,,,,,,,,7677.362765086766,4755.581346131819,14736.86966755744,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,31.0,0.0,0.0,354.0,6.0,54.0,24931.0,0.1,20118.322425694965,0.0,0.0,5360.342727899551,,,,,,,,,,,,,,,,,,,,,7620.849243707302,4658.451438908931,16327.990852048786,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,31.0,0.0,0.0,374.0,7.0,20.0,24951.0,0.1,5351.613216648605,0.0,0.0,5362.969522714615,,,,,,,,,,,,,,,,,,,,,2411.6999114971404,1628.7480358374644,4968.139204519107,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,31.0,0.0,0.0,390.0,8.0,16.0,24967.0,0.1,3434.7625616791374,0.0,0.0,5365.189612150192,,,,,,,,,,,,,,,,,,,,,1377.8211972943168,1198.451458528646,3279.574706776906,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
